id,college_id,college,age,preferred_pronouns
3531410875256911,26,Grace Hopper College,21,she/her
0354626197427498,22,Ezra Stiles College,20,he/him
7992615180213090,6,Benjamin Franklin College,20,he/him
7231373367808290,31,Jonathan Edwards College,21,he/him
5306615270883336,26,Grace Hopper College,19,he/him
1197528609363985,26,Grace Hopper College,21,he/him
3958590913357741,17,Davenport College,22,he/him
8814321792155690,68,Saybrook College,21,he/him
9042568656992005,10,Branford College,19,he/him
4594490257942961,31,Jonathan Edwards College,22,she/her
7219005916979577,68,Saybrook College,22,he/him
3292570038545057,49,Pauli Murray College,20,they/them
0795937146121666,31,Jonathan Edwards College,19,he/him
1069862872620655,49,Pauli Murray College,22,he/him
3847859819794470,31,Jonathan Edwards College,22,he/him
1937252238351526,22,Ezra Stiles College,21,he/him
7733654204663851,7,Berkeley College,21,he/him
5280759718176702,71,Timothy Dwight College,19,she/her
4258053741653033,49,Pauli Murray College,20,he/him
8245474944854967,70,Trumbull College,19,he/him
6272297867089393,70,Trumbull College,21,she/her
4957767921449151,62,Silliman College,22,she/her
1712849356884183,10,Branford College,22,he/him
8610348660185096,62,Silliman College,19,she/her
1354722186638395,10,Branford College,22,he/him
0512059213984228,46,Morse College,21,she/her
1544607307453787,22,Ezra Stiles College,21,he/him
8629217460221549,10,Branford College,21,he/him
8461987976403105,49,Pauli Murray College,22,they/them
5211029899882726,46,Morse College,22,he/him
9259816501265895,22,Ezra Stiles College,19,he/him
0814399244532126,6,Benjamin Franklin College,21,she/her
9859833861675725,71,Timothy Dwight College,22,he/him
5373633430826296,62,Silliman College,20,he/him
5758660101023626,22,Ezra Stiles College,19,she/her
1419403338580347,17,Davenport College,20,he/him
0163006147021641,26,Grace Hopper College,19,she/her
7701240757071418,46,Morse College,20,she/her
7258072312181705,17,Davenport College,22,he/him
3015507072814972,46,Morse College,22,he/him
8399627314390084,51,Pierson College,20,he/him
4666141499362373,17,Davenport College,21,she/her
2883486655338542,51,Pierson College,20,she/her
1813231332587629,22,Ezra Stiles College,19,she/her
1953076851986096,17,Davenport College,19,she/her
6498531103578221,62,Silliman College,21,he/him
5411443563779722,70,Trumbull College,21,he/him
7764388198806614,7,Berkeley College,21,she/her
7663280140071656,46,Morse College,20,he/him
6088411842637599,17,Davenport College,22,she/her
9823692746176383,31,Jonathan Edwards College,21,he/him
8237261341431698,10,Branford College,21,he/him
3860710594890501,6,Benjamin Franklin College,21,she/her
8902742743209736,49,Pauli Murray College,21,she/her
5710298690244666,70,Trumbull College,21,she/her
6336708784072042,10,Branford College,19,he/him
9431960963308468,7,Berkeley College,21,she/her
2049035921475063,49,Pauli Murray College,22,she/her
9191524442096900,46,Morse College,19,she/her
0997029341888202,71,Timothy Dwight College,19,she/her
3802354420142837,7,Berkeley College,21,he/him
5196472922649734,10,Branford College,19,he/him
7177526713821788,51,Pierson College,19,she/her
8779737194319509,17,Davenport College,19,they/them
4534225286903980,22,Ezra Stiles College,20,he/him
1132743684668220,62,Silliman College,19,she/her
8744068834831300,68,Saybrook College,20,he/him
1201201066169839,70,Trumbull College,20,she/her
5189950033903965,70,Trumbull College,21,he/him
9133326363872342,62,Silliman College,22,she/her
0105248873106734,49,Pauli Murray College,22,she/her
1566367508261234,51,Pierson College,21,she/her
6505575133278096,6,Benjamin Franklin College,19,he/him
3044010106635972,51,Pierson College,19,she/her
1830777005563085,6,Benjamin Franklin College,20,they/them
4166381256253378,26,Grace Hopper College,22,she/her
3333077364276500,6,Benjamin Franklin College,21,he/him
0217039805358592,17,Davenport College,19,she/her
1901955450366078,68,Saybrook College,22,he/him
7148725916124945,10,Branford College,21,she/her
3712525213531317,26,Grace Hopper College,22,she/her
3553113480299353,70,Trumbull College,19,he/him
2154682069718798,68,Saybrook College,22,she/her
4400141121944429,6,Benjamin Franklin College,21,she/her
3747953213423128,22,Ezra Stiles College,19,she/her
8554446926296460,6,Benjamin Franklin College,20,he/him
4911652784013364,51,Pierson College,19,he/him
2967193130462135,70,Trumbull College,20,she/her
1804559621812748,22,Ezra Stiles College,19,he/him
8760501211306459,6,Benjamin Franklin College,19,she/her
1224287832687934,7,Berkeley College,22,she/her
4124415692293428,68,Saybrook College,21,he/him
2076943044261653,10,Branford College,20,he/him
4875349406997603,68,Saybrook College,22,she/her
2917000344948561,7,Berkeley College,22,she/her
3093255548080764,31,Jonathan Edwards College,20,he/him
2340376684701143,26,Grace Hopper College,21,he/him
3381723660041288,68,Saybrook College,21,he/him
5202163811065668,17,Davenport College,21,she/her
7313043517088982,49,Pauli Murray College,22,he/him
5558571409233256,49,Pauli Murray College,21,he/him
8396466026438816,51,Pierson College,19,he/him
7168267121746426,10,Branford College,19,he/him
1401564622853260,68,Saybrook College,22,he/him
0921976807642050,51,Pierson College,21,she/her
2677465263488527,10,Branford College,20,she/her
5131112860822045,6,Benjamin Franklin College,21,she/her
9192520710907768,51,Pierson College,19,they/them
4608580720554830,51,Pierson College,21,she/her
4113389951298554,71,Timothy Dwight College,22,she/her
2275237353657342,22,Ezra Stiles College,21,he/him
3104476875519609,22,Ezra Stiles College,22,she/her
5823008807174443,70,Trumbull College,22,she/her
6091561590936998,49,Pauli Murray College,20,she/her
7142689734991446,17,Davenport College,22,ze/zir
9503151584759349,49,Pauli Murray College,21,he/him
5900686352490351,68,Saybrook College,21,she/her
4663153010457874,31,Jonathan Edwards College,21,she/her
5487842071422143,62,Silliman College,20,she/her
4426466079364604,7,Berkeley College,20,he/him
1635374025686639,70,Trumbull College,21,she/her
2600617730496351,7,Berkeley College,20,she/her
4376745621696269,51,Pierson College,22,he/him
6049559258104028,10,Branford College,20,he/him
0341239996340415,49,Pauli Murray College,20,she/her
8445746901311992,62,Silliman College,20,he/him
2152911367003351,6,Benjamin Franklin College,19,they/them
2049402970470211,26,Grace Hopper College,21,he/him
8056411659926020,7,Berkeley College,22,she/her
6023306865144252,31,Jonathan Edwards College,22,she/her
7990026211713156,6,Benjamin Franklin College,21,she/her
6454710258378318,6,Benjamin Franklin College,19,he/him
5731159889764853,31,Jonathan Edwards College,22,she/her
4136213605195893,71,Timothy Dwight College,19,he/him
3861679132860160,62,Silliman College,19,he/him
4227755934723504,71,Timothy Dwight College,19,she/her
5561279213800795,6,Benjamin Franklin College,19,she/her
6180100758202240,70,Trumbull College,22,she/her
8158933034625676,31,Jonathan Edwards College,20,he/him
7114281487194415,51,Pierson College,20,she/her
5216940318078297,31,Jonathan Edwards College,19,he/him
7220861562461503,31,Jonathan Edwards College,19,he/him
1775062184963738,68,Saybrook College,20,she/her
5425247411216106,68,Saybrook College,22,she/her
6169804765751943,68,Saybrook College,20,she/her
7453425592900831,22,Ezra Stiles College,19,he/him
7039269395105668,10,Branford College,21,he/him
0198769342971600,46,Morse College,21,she/her
2689755070852117,17,Davenport College,20,he/him
2434652693621537,68,Saybrook College,20,she/her
4176475547119797,7,Berkeley College,19,she/her
6702667334622072,46,Morse College,20,she/her
8133562184224816,68,Saybrook College,20,he/him
4067953976530883,17,Davenport College,20,he/him
0826391949504408,68,Saybrook College,22,he/him
8580015299681266,7,Berkeley College,21,she/her
0402685726781892,10,Branford College,19,he/him
8440314041877401,51,Pierson College,21,she/her
2131101589265993,62,Silliman College,21,she/her
3206816411227847,17,Davenport College,22,she/her
3237411607545727,49,Pauli Murray College,19,she/her
8305005848412378,10,Branford College,20,he/him
9965688947672396,31,Jonathan Edwards College,22,she/her
7023090555925817,71,Timothy Dwight College,19,he/him
7565281176837303,68,Saybrook College,21,she/her
0588485246026864,46,Morse College,20,she/her
9306115198381079,17,Davenport College,20,he/him
7374347415525541,62,Silliman College,19,she/her
7491470602765569,71,Timothy Dwight College,22,she/her
3145206271512104,68,Saybrook College,20,he/him
1618099278026292,26,Grace Hopper College,21,she/her
5157110973689745,70,Trumbull College,22,he/him
4405843375156496,10,Branford College,20,he/him
9938837811247175,6,Benjamin Franklin College,22,he/him
3904068384441528,46,Morse College,22,she/her
6286613827172843,71,Timothy Dwight College,19,she/her
4566056534930476,10,Branford College,20,she/her
7771695234873611,7,Berkeley College,20,she/her
9955567447672208,6,Benjamin Franklin College,22,he/him
1411762593997622,17,Davenport College,22,she/her
8989309229467726,68,Saybrook College,20,he/him
2105648119452843,7,Berkeley College,21,he/him
7880859748591925,31,Jonathan Edwards College,22,he/him
5623146907272414,71,Timothy Dwight College,20,they/them
1589802008446900,26,Grace Hopper College,22,she/her
4969649904849748,70,Trumbull College,22,he/him
5302600053961397,46,Morse College,21,she/her
6089486268702142,49,Pauli Murray College,20,he/him
8547466875165872,7,Berkeley College,22,she/her
2643677249581878,6,Benjamin Franklin College,19,she/her
7465529490816911,46,Morse College,19,she/her
4521128666019647,71,Timothy Dwight College,22,he/him
9439016456816344,17,Davenport College,22,he/him
6946593380610024,26,Grace Hopper College,20,she/her
3027622443982322,68,Saybrook College,19,he/him
2260008457996188,22,Ezra Stiles College,21,he/him
8919358468393259,6,Benjamin Franklin College,19,she/her
8728364894100993,6,Benjamin Franklin College,19,she/her
7680536134645008,51,Pierson College,20,she/her
9303836836700759,6,Benjamin Franklin College,21,he/him
2632459495972230,26,Grace Hopper College,22,he/him
8207638796439683,62,Silliman College,19,he/him
2160995444268389,62,Silliman College,19,she/her
3093472499742378,22,Ezra Stiles College,19,he/him
7324019064006959,26,Grace Hopper College,21,she/her
6316268162262862,71,Timothy Dwight College,21,she/her
7456030448144290,46,Morse College,22,she/her
6210835761151423,68,Saybrook College,20,she/her
6014874530450954,49,Pauli Murray College,19,she/her
0982658921387329,26,Grace Hopper College,19,he/him
2163782433914273,7,Berkeley College,22,she/her
6158796573774628,49,Pauli Murray College,21,she/her
3210327775766811,62,Silliman College,19,he/him
9993590349245428,70,Trumbull College,21,he/him
9705389965643691,7,Berkeley College,20,he/him
2732128535533428,6,Benjamin Franklin College,21,he/him
5787827254159259,10,Branford College,21,he/him
0316210047426035,26,Grace Hopper College,19,he/him
3867739042593188,46,Morse College,22,she/her
4307201565398337,51,Pierson College,21,he/him
8866425256716713,31,Jonathan Edwards College,19,he/him
5628612566721903,7,Berkeley College,22,they/them
8100886108385779,71,Timothy Dwight College,21,she/her
2677690779755363,70,Trumbull College,20,she/her
1889173531609401,68,Saybrook College,21,he/him
0012730190663771,71,Timothy Dwight College,20,he/him
7698553909817421,71,Timothy Dwight College,20,she/her
5720850631251399,71,Timothy Dwight College,19,he/him
1789371434982880,7,Berkeley College,20,she/her
8304490542408222,22,Ezra Stiles College,21,she/her
3465123066285944,68,Saybrook College,22,she/her
7878478279531468,17,Davenport College,19,he/him
3354303238592456,10,Branford College,19,he/him
5533866204062292,26,Grace Hopper College,22,she/her
0662701053828708,6,Benjamin Franklin College,19,she/her
1397482327456192,46,Morse College,20,she/her
0534017459196651,6,Benjamin Franklin College,19,he/him
0039707950825271,17,Davenport College,21,she/her
7751953769352630,51,Pierson College,22,he/him
6616622071631567,26,Grace Hopper College,22,she/her
8244465157165758,70,Trumbull College,20,she/her
3650961716039862,49,Pauli Murray College,20,she/her
4779626648833534,7,Berkeley College,19,he/him
8766896727195455,17,Davenport College,21,he/him
1267375477096050,7,Berkeley College,19,he/him
9347146071502932,6,Benjamin Franklin College,19,he/him
4704431266541644,71,Timothy Dwight College,20,ze/zir
0545779149178120,22,Ezra Stiles College,21,he/him
7467480998576414,17,Davenport College,22,he/him
0512600447566915,49,Pauli Murray College,20,he/him
2501680572319021,62,Silliman College,22,she/her
1986876605107321,62,Silliman College,22,he/him
3794454640177058,68,Saybrook College,21,he/him
7745640979063656,68,Saybrook College,21,he/him
4618775723448584,10,Branford College,20,she/her
5790340776632620,46,Morse College,21,ze/zir
6945605661358899,22,Ezra Stiles College,20,she/her
9435131114948684,31,Jonathan Edwards College,21,she/her
6627707048831074,6,Benjamin Franklin College,21,ze/zir
5483558138240456,68,Saybrook College,20,he/him
0279931601441572,6,Benjamin Franklin College,19,he/him
6720718831497234,70,Trumbull College,21,he/him
3945726791016791,22,Ezra Stiles College,19,she/her
5969434737501573,71,Timothy Dwight College,19,they/them
9873986369396318,71,Timothy Dwight College,21,he/him
4706317334530588,7,Berkeley College,22,she/her
3101105945325259,62,Silliman College,22,she/her
8445696067554216,10,Branford College,19,she/her
1337572814093237,62,Silliman College,21,he/him
1705544510783761,68,Saybrook College,20,he/him
3628423627604181,68,Saybrook College,20,he/him
8255710264628797,62,Silliman College,22,he/him
3012483955991521,22,Ezra Stiles College,21,he/him
2268493054274720,71,Timothy Dwight College,19,she/her
8587076120199961,22,Ezra Stiles College,19,she/her
8598560490970479,70,Trumbull College,21,she/her
9680479015160844,26,Grace Hopper College,20,she/her
8089052171298187,46,Morse College,22,he/him
2331987064726611,22,Ezra Stiles College,19,she/her
1182264642430790,68,Saybrook College,22,she/her
9159661822997425,71,Timothy Dwight College,22,she/her
9811794243124365,70,Trumbull College,19,she/her
6194076449114006,49,Pauli Murray College,19,she/her
2042082095490231,10,Branford College,21,she/her
9727388367774547,68,Saybrook College,20,she/her
2878384586201588,10,Branford College,20,he/him
7853303211935601,22,Ezra Stiles College,20,she/her
0612044330665835,49,Pauli Murray College,19,she/her
9343724417488154,51,Pierson College,21,he/him
2670977786086991,10,Branford College,22,she/her
1085138979710802,26,Grace Hopper College,20,he/him
4108114992707229,17,Davenport College,21,he/him
1217753722989122,68,Saybrook College,19,he/him
8327746724549398,26,Grace Hopper College,20,he/him
5734511735277314,17,Davenport College,21,he/him
1271438669687962,31,Jonathan Edwards College,20,he/him
2756946901083127,46,Morse College,20,he/him
2839228353806850,71,Timothy Dwight College,22,she/her
1339312731713432,17,Davenport College,22,she/her
4723735188985240,7,Berkeley College,22,he/him
8571213642992406,26,Grace Hopper College,21,he/him
0744559794817562,7,Berkeley College,20,he/him
5723502650507102,17,Davenport College,21,she/her
6699761587064176,51,Pierson College,19,he/him
5667800395649265,10,Branford College,21,he/him
8501046095222964,62,Silliman College,20,he/him
0701668852475974,22,Ezra Stiles College,21,she/her
5723765182357979,49,Pauli Murray College,22,he/him
8368847793949020,62,Silliman College,19,she/her
2047538818346641,51,Pierson College,19,he/him
9468437623807937,46,Morse College,22,he/him
9883863364888080,49,Pauli Murray College,20,she/her
0750992282754775,6,Benjamin Franklin College,22,he/him
3655287966724208,51,Pierson College,20,she/her
0991616416446887,62,Silliman College,20,he/him
2470057066490006,17,Davenport College,20,he/him
9567490696295939,46,Morse College,19,she/her
7310993267374868,70,Trumbull College,19,she/her
2713081267039953,10,Branford College,20,she/her
2960447886028281,31,Jonathan Edwards College,20,he/him
5966598461032431,49,Pauli Murray College,19,he/him
2327514904489227,71,Timothy Dwight College,19,they/them
3089277922806772,62,Silliman College,19,she/her
0303677618305275,17,Davenport College,19,he/him
2759255182449372,46,Morse College,21,he/him
9863193833633625,31,Jonathan Edwards College,22,she/her
2024993420393712,49,Pauli Murray College,20,she/her
3233121507447746,71,Timothy Dwight College,22,she/her
6094378065125441,68,Saybrook College,20,she/her
1493759627646449,51,Pierson College,20,she/her
4177715430773962,10,Branford College,20,he/him
0805547422035304,51,Pierson College,20,she/her
1590330012535274,17,Davenport College,20,he/him
7519200913507315,51,Pierson College,21,she/her
7533505107131400,17,Davenport College,21,she/her
2525486078557670,68,Saybrook College,19,he/him
7311472260798820,51,Pierson College,19,he/him
3061450074979656,26,Grace Hopper College,22,she/her
5587149747306291,51,Pierson College,20,she/her
8026258723200532,70,Trumbull College,21,he/him
5923006848749033,7,Berkeley College,19,she/her
1634653222143144,49,Pauli Murray College,21,she/her
2220728279933388,10,Branford College,21,he/him
4906694544007239,68,Saybrook College,22,he/him
7239512460354466,70,Trumbull College,20,he/him
9625626695272274,6,Benjamin Franklin College,22,he/him
8514787066157289,22,Ezra Stiles College,19,she/her
4554132343347257,51,Pierson College,22,he/him
7989990576803509,17,Davenport College,20,he/him
7818888756653186,31,Jonathan Edwards College,21,he/him
5110273263756802,26,Grace Hopper College,22,he/him
7786739950399399,71,Timothy Dwight College,21,he/him
0606602212139328,17,Davenport College,19,she/her
0403635156592148,6,Benjamin Franklin College,20,she/her
7935550797681353,70,Trumbull College,19,he/him
1954637830296533,71,Timothy Dwight College,19,she/her
0836846511169175,51,Pierson College,19,she/her
0784271259195970,10,Branford College,21,he/him
8786618554287247,49,Pauli Murray College,19,they/them
6141721276655024,22,Ezra Stiles College,22,he/him
7754359205953990,68,Saybrook College,22,he/him
9197308457635991,71,Timothy Dwight College,19,he/him
3649904912826614,51,Pierson College,19,she/her
1965227159756421,46,Morse College,19,she/her
7715522397146842,6,Benjamin Franklin College,22,she/her
5529530579147872,31,Jonathan Edwards College,19,she/her
7740185681549303,62,Silliman College,22,she/her
2012694861529828,68,Saybrook College,19,he/him
3137950735520479,31,Jonathan Edwards College,22,they/them
6080338830978940,49,Pauli Murray College,19,she/her
1499627652062827,7,Berkeley College,22,he/him
5428801093970318,46,Morse College,20,she/her
5659518079122681,31,Jonathan Edwards College,19,he/him
5557012324758773,6,Benjamin Franklin College,21,she/her
5285836867986752,49,Pauli Murray College,20,she/her
4141057118497457,62,Silliman College,22,she/her
1925834898734940,31,Jonathan Edwards College,19,she/her
5057088366960780,31,Jonathan Edwards College,21,he/him
5808366888335647,70,Trumbull College,19,he/him
8652388812653096,46,Morse College,22,he/him
8994281071929566,22,Ezra Stiles College,19,he/him
0698828409230950,49,Pauli Murray College,21,he/him
3730606455059201,22,Ezra Stiles College,20,she/her
4222762630562063,71,Timothy Dwight College,21,he/him
9942587607103532,22,Ezra Stiles College,22,she/her
9580936984097219,68,Saybrook College,22,she/her
0531931244882310,49,Pauli Murray College,19,she/her
0404072014564550,46,Morse College,20,he/him
6373513181637143,17,Davenport College,22,they/them
8248148729690732,10,Branford College,19,he/him
1245392344615391,49,Pauli Murray College,19,she/her
8510492736793726,62,Silliman College,21,he/him
1899879903894877,51,Pierson College,21,he/him
4127763004349950,7,Berkeley College,19,he/him
8955524470007290,46,Morse College,22,he/him
5481189063312300,6,Benjamin Franklin College,19,they/them
4966324229965908,7,Berkeley College,20,he/him
0320546318152703,49,Pauli Murray College,21,he/him
1244997594795353,7,Berkeley College,21,he/him
3751013678523663,10,Branford College,21,he/him
8643665746067161,70,Trumbull College,19,she/her
6802785355707329,26,Grace Hopper College,21,she/her
6206582009507063,62,Silliman College,19,he/him
5514625371479856,51,Pierson College,20,he/him
5144102834402279,49,Pauli Murray College,20,she/her
9202780502919981,49,Pauli Murray College,20,ze/zir
0837616283430169,17,Davenport College,19,he/him
9742330785933190,62,Silliman College,20,she/her
8313484300357800,62,Silliman College,19,she/her
5124463128616200,46,Morse College,20,she/her
6968737797125594,46,Morse College,20,she/her
8216588728922670,17,Davenport College,20,he/him
5865296737487865,62,Silliman College,19,she/her
8669367255514037,68,Saybrook College,22,she/her
8035273248425043,22,Ezra Stiles College,22,she/her
2993514379076608,6,Benjamin Franklin College,20,he/him
3884857189713241,49,Pauli Murray College,19,he/him
3904819358134760,7,Berkeley College,22,she/her
2302767743060651,7,Berkeley College,19,she/her
0660890097048961,51,Pierson College,20,she/her
9517649609704865,46,Morse College,19,he/him
3810282181990850,51,Pierson College,21,he/him
7674126736714447,6,Benjamin Franklin College,20,he/him
7384818918135528,70,Trumbull College,19,he/him
3351057575692814,26,Grace Hopper College,22,she/her
7890463712183065,10,Branford College,21,she/her
1001471502043295,22,Ezra Stiles College,21,he/him
6636153400220998,6,Benjamin Franklin College,22,he/him
9880999924797229,68,Saybrook College,21,she/her
1198602849111105,71,Timothy Dwight College,19,he/him
8078468379345228,62,Silliman College,21,he/him
2437648951028605,17,Davenport College,20,she/her
7972361119548022,17,Davenport College,19,he/him
4457126297749909,10,Branford College,19,he/him
3746786906213202,31,Jonathan Edwards College,22,she/her
2716931768205248,22,Ezra Stiles College,20,he/him
1323474148520864,26,Grace Hopper College,19,they/them
9820669352968801,7,Berkeley College,20,she/her
5520175993387308,7,Berkeley College,19,she/her
1139797356856356,46,Morse College,21,she/her
4393508944317830,71,Timothy Dwight College,22,he/him
5512294435953156,68,Saybrook College,21,he/him
8139252191943633,22,Ezra Stiles College,20,he/him
5756187530399266,51,Pierson College,19,he/him
4870492433268201,49,Pauli Murray College,19,she/her
9286362904246134,17,Davenport College,21,she/her
7454558780826587,70,Trumbull College,21,he/him
4671645900194680,71,Timothy Dwight College,19,he/him
2034431865684933,70,Trumbull College,21,he/him
4173250344096910,62,Silliman College,21,they/them
0038557169527820,26,Grace Hopper College,19,she/her
4018482361211727,71,Timothy Dwight College,20,he/him
3546595451227942,7,Berkeley College,20,he/him
0128159984365028,49,Pauli Murray College,20,they/them
5379997387780558,51,Pierson College,19,she/her
7772089653903536,31,Jonathan Edwards College,19,she/her
2313128145853484,51,Pierson College,22,he/him
6919395864081205,17,Davenport College,21,she/her
0205128931454511,17,Davenport College,20,he/him
3253796367572899,71,Timothy Dwight College,21,she/her
6577169744185609,70,Trumbull College,20,he/him
5991953350445941,70,Trumbull College,20,she/her
2961657905741772,71,Timothy Dwight College,22,she/her
2606677054159006,49,Pauli Murray College,20,he/him
5892877606551563,7,Berkeley College,19,he/him
3797929828938430,68,Saybrook College,19,he/him
0655330070070487,51,Pierson College,20,he/him
2565470958491177,46,Morse College,20,she/her
4540170511376232,46,Morse College,20,he/him
8246189930596365,10,Branford College,22,she/her
7797807623095522,49,Pauli Murray College,20,he/him
3565560493412354,17,Davenport College,20,he/him
9385044830661311,68,Saybrook College,21,he/him
3174982000741121,22,Ezra Stiles College,19,she/her
1183130848376446,51,Pierson College,20,she/her
0372272179125255,70,Trumbull College,19,she/her
6806715351797700,70,Trumbull College,21,she/her
3210903846740526,26,Grace Hopper College,21,she/her
2405241520138289,10,Branford College,19,he/him
8317238481521795,26,Grace Hopper College,21,she/her
5155995393371328,46,Morse College,22,she/her
7972318422858182,68,Saybrook College,22,she/her
0685030769435102,31,Jonathan Edwards College,19,he/him
4674227705528470,17,Davenport College,20,he/him
3953934507413121,26,Grace Hopper College,22,she/her
2958010862328912,70,Trumbull College,20,she/her
8153742120036620,22,Ezra Stiles College,19,she/her
9432124433767791,70,Trumbull College,21,she/her
3448216239507575,62,Silliman College,21,she/her
5025936473153583,17,Davenport College,20,he/him
9596024108531502,22,Ezra Stiles College,20,she/her
8693379596561468,7,Berkeley College,20,she/her
0577933877314983,26,Grace Hopper College,20,she/her
5533865767577807,17,Davenport College,20,she/her
8356106658419355,68,Saybrook College,19,she/her
3534314874323319,70,Trumbull College,20,she/her
5344758727717318,26,Grace Hopper College,21,she/her
7018803363076396,70,Trumbull College,20,she/her
1385518363869107,46,Morse College,20,he/him
4441760231118250,22,Ezra Stiles College,19,he/him
7187936885683192,62,Silliman College,20,he/him
9815073942809495,46,Morse College,19,she/her
7776309030286619,62,Silliman College,21,she/her
1800571771961428,7,Berkeley College,22,he/him
9279725871304529,17,Davenport College,22,she/her
7838543295208541,22,Ezra Stiles College,21,he/him
0801709315765254,71,Timothy Dwight College,19,she/her
1569924007653106,26,Grace Hopper College,22,she/her
1811652835758127,17,Davenport College,20,he/him
0751110522925271,26,Grace Hopper College,22,he/him
3381195442496535,62,Silliman College,22,she/her
1724498034093034,10,Branford College,19,he/him
8118137769188927,6,Benjamin Franklin College,21,he/him
7994697832235348,7,Berkeley College,21,she/her
2757812566915138,62,Silliman College,21,she/her
3636067206895884,6,Benjamin Franklin College,21,she/her
9089563122882092,10,Branford College,19,she/her
4480703459451311,70,Trumbull College,20,she/her
6701883990057438,51,Pierson College,20,he/him
0551524141883900,6,Benjamin Franklin College,22,he/him
9622929855660849,49,Pauli Murray College,19,he/him
5719034452488013,62,Silliman College,20,she/her
6318399813362735,17,Davenport College,21,he/him
0544655507544890,26,Grace Hopper College,19,he/him
3879600773931531,62,Silliman College,22,he/him
6830255865664452,70,Trumbull College,20,she/her
5857432539547244,51,Pierson College,21,she/her
5733112132070387,51,Pierson College,19,he/him
7969845969731810,68,Saybrook College,22,she/her
8293365939661201,46,Morse College,22,she/her
6671381156551300,68,Saybrook College,19,he/him
2423191297852023,62,Silliman College,21,he/him
0717228119828755,17,Davenport College,19,ze/zir
9872554006016887,22,Ezra Stiles College,19,he/him
2755083953432316,26,Grace Hopper College,19,he/him
5276338817036228,51,Pierson College,20,he/him
1674791621555959,26,Grace Hopper College,20,she/her
8064281899065857,62,Silliman College,20,he/him
7586202494868998,10,Branford College,19,she/her
2913114239111306,68,Saybrook College,19,he/him
4413141710164042,6,Benjamin Franklin College,22,she/her
7691468887182130,62,Silliman College,22,he/him
3148024120929489,22,Ezra Stiles College,19,she/her
8048551199440021,10,Branford College,19,he/him
6533777231756489,70,Trumbull College,19,he/him
8476339747020288,31,Jonathan Edwards College,21,he/him
8821918227896063,68,Saybrook College,22,he/him
6039936209586788,22,Ezra Stiles College,19,he/him
3748398300575715,51,Pierson College,21,he/him
7186560822057786,51,Pierson College,19,he/him
3600851780651991,26,Grace Hopper College,20,she/her
1193387600299869,7,Berkeley College,19,she/her
8851118784987122,70,Trumbull College,21,they/them
1415247951607824,17,Davenport College,19,she/her
2171879072894156,26,Grace Hopper College,21,he/him
0338099800462471,46,Morse College,22,she/her
6073190614015248,46,Morse College,21,he/him
7162099674397251,7,Berkeley College,22,she/her
0777932075962404,31,Jonathan Edwards College,21,he/him
1190609624170381,6,Benjamin Franklin College,22,she/her
4312167166741649,46,Morse College,21,he/him
5962694974376819,6,Benjamin Franklin College,20,he/him
8192749170656160,62,Silliman College,19,she/her
5714186655663636,10,Branford College,20,she/her
9524637945629526,70,Trumbull College,19,he/him
2604666553476920,68,Saybrook College,21,she/her
8548048877037923,51,Pierson College,21,he/him
3168022824054617,31,Jonathan Edwards College,19,she/her
4456714761896863,6,Benjamin Franklin College,21,he/him
0155515681922079,10,Branford College,20,he/him
6341837824374586,17,Davenport College,21,they/them
5718275192186259,71,Timothy Dwight College,22,she/her
5089843592399816,17,Davenport College,22,he/him
4162810608568829,26,Grace Hopper College,22,she/her
2310795977992717,7,Berkeley College,21,she/her
6404255662813490,26,Grace Hopper College,22,she/her
9507498048663280,17,Davenport College,19,she/her
9482378117535907,49,Pauli Murray College,19,he/him
9931757619675432,62,Silliman College,20,they/them
5742327070279198,31,Jonathan Edwards College,22,he/him
0404844920663492,7,Berkeley College,19,she/her
7171264355798180,26,Grace Hopper College,19,she/her
5452208293824337,17,Davenport College,19,he/him
7945734973819349,46,Morse College,19,he/him
1027323739313014,31,Jonathan Edwards College,19,he/him
5915105501410421,31,Jonathan Edwards College,20,he/him
6899364470826157,51,Pierson College,21,they/them
2507939226225487,31,Jonathan Edwards College,22,he/him
6012841116974139,26,Grace Hopper College,22,he/him
9405790301864559,6,Benjamin Franklin College,22,he/him
8990450417349862,71,Timothy Dwight College,19,he/him
3652230122975604,46,Morse College,22,he/him
7651679864785300,49,Pauli Murray College,21,he/him
9407017091297345,68,Saybrook College,22,she/her
6977104903833388,46,Morse College,21,she/her
6020706010601557,71,Timothy Dwight College,22,he/him
8768191263924207,51,Pierson College,21,she/her
9571003618965464,31,Jonathan Edwards College,22,she/her
0354947008700256,49,Pauli Murray College,19,she/her
7068589600054705,10,Branford College,22,he/him
8644158670679279,62,Silliman College,19,she/her
1728728924481545,46,Morse College,19,she/her
4899495485441793,17,Davenport College,20,he/him
2665907544551319,49,Pauli Murray College,19,he/him
9901769331769644,22,Ezra Stiles College,22,they/them
9327896884937460,68,Saybrook College,19,she/her
7475639415155511,7,Berkeley College,22,she/her
3184820036758798,49,Pauli Murray College,21,he/him
8336253847369062,17,Davenport College,22,she/her
4521793166997168,62,Silliman College,22,she/her
8378862047422029,17,Davenport College,21,they/them
4674959941586030,22,Ezra Stiles College,20,she/her
0242099971306764,7,Berkeley College,20,he/him
1501943735275802,22,Ezra Stiles College,19,she/her
3227839374813088,71,Timothy Dwight College,20,he/him
